feature	GSM3995405	GSM3995404	GSM3995402	GSM3995428	GSM3995427	GSM3995426	GSM3995425	GSM3995424	GSM3995423	GSM3995422	GSM3995421	GSM3995417	GSM3995416	GSM3995415	GSM3995414	GSM3995411	GSM3995410	GSM3995408	GSM3995407	GSM3995406	GSM3995403	GSM3995420	GSM3995419	GSM3995418	GSM3995413	GSM3995412	GSM3995409
SPP1.ImmuneCells_to_EpithelialCells	0.09465631177622222	0.08641124946880419	0.13996730448739608	0.1254056627772641	0.1120044259723006	0.11045394957548478	0.1285105851911387	0.0610659314485833	0.10982199689349159	0.11060693062346566	0.09896382598836	0.12328935117883358	0.10348361566398347	0.12011679549688956	0.07725417951310885	0.10746803490231963	0.12198184241723302	0.14411039211017598	0.11844972838110862	0.1023507187266616	0.10398289483229164	0.1134502443682801	0.11798925013381881	0.1090509266405881	0.11387296530808436	0.11388064018222678	0.11158526720246287
SPP1.ImmuneCells_to_Fibroblasts	0.065297257288134	0.06981673797962863	0.1044747440784205	0.08686786043972096	0.08003484969672332	0.08048813396033291	0.09445714533185715	0.0713614982525545	0.10674260313763857	0.08041440027202168	0.07625981538250381	0.0929401943034881	0.06243708748816164	0.06761046577603787	0.052728621983166316	0.07613178593897288	0.09374239076124714	0.09971920283584124	0.079879903483812	0.07702257797790546	0.0792020518772465	0.08238449880973235	0.08526791372589752	0.07396702306289189	0.08255762535915721	0.08256802887609897	0.0778116487524876
SPP1.ImmuneCells_to_ImmuneCells	0.08578106321253917	0.0914250763955197	0.12442106851212152	0.08781154735851612	0.09902621791766912	0.10627144990459306	0.11621496702986017	0.0655282966392826	0.12206685721098755	0.10311690522633692	0.1051351020407265	0.11523216336286807	0.0796375764570896	0.09689746061418517	0.07678064040251398	0.10436389322404038	0.12690397782682875	0.1109887938568284	0.11725475890269936	0.10011172294953923	0.09330100585297998	0.10528041054435043	0.10310264387856533	0.10068646608496963	0.10553523493893	0.1055219849264343	0.09858077172017284
TAC.EndothelialCells_to_EndothelialCells	-0.0031228624446267093	-0.0009370458732434321	-0.00037564502162891104	-0.00296386026620563	-0.0038688219664406646	-0.0038891143059748994	-5.6466148117436615e-05	-0.0008173092668378826	-0.0026957338810222995	-0.0031103437446971835	-0.002656434764812247	-0.005522195479287833	-0.00263766495225978	-0.002777960972643599	-0.0014630504541194697	-0.004122727927463938	-0.0031649159790127523	-0.0031816712586233025	-0.0030801343728487406	-0.0027992280945054304	-0.003012898534422082	-0.0031256809558090374	-0.0021932862733950627	-0.002789793662881393	-0.003065304316828199	-0.003065456940589153	-0.002697056767882665
TAC.EndothelialCells_to_EpithelialCells	0.055881827561135314	0.04743141664917724	0.08703548969620852	0.041366631363525974	0.06642622356081482	0.06388508931620938	0.07233470340690713	0.04090617007109412	0.0595017917198044	0.0711140569963531	0.0779525495491705	0.10909322543337982	0.0373011659229904	0.07212682607681326	0.04594009533291063	0.07635106373574141	0.06315796398280524	0.0692058667657059	0.07677553908000083	0.07386298242382149	0.0651324843137926	0.06947408110434633	0.059441355528612606	0.07348464104289955	0.069041063291533	0.06905231028126775	0.06054334639389005
TAC.EndothelialCells_to_Fibroblasts	-0.0031228624446337466	-0.0009370458732497352	-0.0003756450216365826	-0.002963860266212183	-0.0038688219664483126	-0.003889114305982008	-5.646614812448446e-05	-0.0008173092668399138	-0.002695733881030989	-0.0031103437447046528	-0.002656434764820902	-0.0055221954792940495	-0.0026376649522664476	-0.002777960972649732	-0.0014630504541258294	-0.004122727927471384	-0.0031649159790199844	-0.0031816712586305454	-0.0030801343728556643	-0.0027992280945135055	-0.0030128985344285257	-0.003125680955816465	-0.0021932862734029045	-0.0027897936628889126	-0.003065304316835544	-0.0030654569405965506	-0.002697056767889568
TAC.EndothelialCells_to_ImmuneCells	-0.00312286244462813	-0.0009370458732442528	-0.0003756450216317877	-0.002963860266206793	-0.003868821966442629	-0.003889114305976336	-5.6466148118377424e-05	-0.000817309266836361	-0.002695733881026169	-0.0031103437446988414	-0.002656434764815848	-0.005522195479288834	-0.0026376649522615006	-0.0027779609726448183	-0.001463050454121069	-0.004122727927465627	-0.0031649159790145525	-0.003181671258625093	-0.0030801343728502255	-0.002799228094507907	-0.003012898534422664	-0.003125680955810816	-0.0021932862733968065	-0.00278979366288295	-0.003065304316829866	-0.003065456940590864	-0.002697056767883718
TAC.EpithelialCells_to_EndothelialCells	-0.0031228624446267093	-0.0009370458732434321	-0.00037564502162891104	-0.00296386026620563	-0.0038688219664406646	-0.0038891143059748994	-5.6466148117436615e-05	-0.0008173092668378826	-0.0026957338810222995	-0.0031103437446971835	-0.002656434764812247	-0.005522195479287833	-0.00263766495225978	-0.002777960972643599	-0.0014630504541194697	-0.004122727927463938	-0.0031649159790127523	-0.0031816712586233025	-0.0030801343728487406	-0.0027992280945054304	-0.003012898534422082	-0.0031256809558090374	-0.0021932862733950627	-0.002789793662881393	-0.003065304316828199	-0.003065456940589153	-0.002697056767882665
TAC.EpithelialCells_to_EpithelialCells	0.055881827561135314	0.04743141664917724	0.08703548969620852	0.041366631363525974	0.06642622356081482	0.06388508931620938	0.07233470340690713	0.04090617007109412	0.0595017917198044	0.0711140569963531	0.0779525495491705	0.10909322543337982	0.0373011659229904	0.07212682607681326	0.04594009533291063	0.07635106373574141	0.06315796398280524	0.0692058667657059	0.07677553908000083	0.07386298242382149	0.0651324843137926	0.06947408110434633	0.059441355528612606	0.07348464104289955	0.069041063291533	0.06905231028126775	0.06054334639389005
TAC.EpithelialCells_to_Fibroblasts	-0.0031228624446337466	-0.0009370458732497352	-0.0003756450216365826	-0.002963860266212183	-0.0038688219664483126	-0.003889114305982008	-5.646614812448446e-05	-0.0008173092668399138	-0.002695733881030989	-0.0031103437447046528	-0.002656434764820902	-0.0055221954792940495	-0.0026376649522664476	-0.002777960972649732	-0.0014630504541258294	-0.004122727927471384	-0.0031649159790199844	-0.0031816712586305454	-0.0030801343728556643	-0.0027992280945135055	-0.0030128985344285257	-0.003125680955816465	-0.0021932862734029045	-0.0027897936628889126	-0.003065304316835544	-0.0030654569405965506	-0.002697056767889568
TAC.EpithelialCells_to_ImmuneCells	-0.00312286244462813	-0.0009370458732442528	-0.0003756450216317877	-0.002963860266206793	-0.003868821966442629	-0.003889114305976336	-5.6466148118377424e-05	-0.000817309266836361	-0.002695733881026169	-0.0031103437446988414	-0.002656434764815848	-0.005522195479288834	-0.0026376649522615006	-0.0027779609726448183	-0.001463050454121069	-0.004122727927465627	-0.0031649159790145525	-0.003181671258625093	-0.0030801343728502255	-0.002799228094507907	-0.003012898534422664	-0.003125680955810816	-0.0021932862733968065	-0.00278979366288295	-0.003065304316829866	-0.003065456940590864	-0.002697056767883718
TAC.Fibroblasts_to_EndothelialCells	-0.0031228624446267093	-0.0009370458732434321	-0.00037564502162891104	-0.00296386026620563	-0.0038688219664406646	-0.0038891143059748994	-5.6466148117436615e-05	-0.0008173092668378826	-0.0026957338810222995	-0.0031103437446971835	-0.002656434764812247	-0.005522195479287833	-0.00263766495225978	-0.002777960972643599	-0.0014630504541194697	-0.004122727927463938	-0.0031649159790127523	-0.0031816712586233025	-0.0030801343728487406	-0.0027992280945054304	-0.003012898534422082	-0.0031256809558090374	-0.0021932862733950627	-0.002789793662881393	-0.003065304316828199	-0.003065456940589153	-0.002697056767882665
TAC.Fibroblasts_to_EpithelialCells	0.055881827561135314	0.04743141664917724	0.08703548969620852	0.041366631363525974	0.06642622356081482	0.06388508931620938	0.07233470340690713	0.04090617007109412	0.0595017917198044	0.0711140569963531	0.0779525495491705	0.10909322543337982	0.0373011659229904	0.07212682607681326	0.04594009533291063	0.07635106373574141	0.06315796398280524	0.0692058667657059	0.07677553908000083	0.07386298242382149	0.0651324843137926	0.06947408110434633	0.059441355528612606	0.07348464104289955	0.069041063291533	0.06905231028126775	0.06054334639389005
TAC.Fibroblasts_to_Fibroblasts	-0.0031228624446337466	-0.0009370458732497352	-0.0003756450216365826	-0.002963860266212183	-0.0038688219664483126	-0.003889114305982008	-5.646614812448446e-05	-0.0008173092668399138	-0.002695733881030989	-0.0031103437447046528	-0.002656434764820902	-0.0055221954792940495	-0.0026376649522664476	-0.002777960972649732	-0.0014630504541258294	-0.004122727927471384	-0.0031649159790199844	-0.0031816712586305454	-0.0030801343728556643	-0.0027992280945135055	-0.0030128985344285257	-0.003125680955816465	-0.0021932862734029045	-0.0027897936628889126	-0.003065304316835544	-0.0030654569405965506	-0.002697056767889568
TAC.Fibroblasts_to_ImmuneCells	-0.00312286244462813	-0.0009370458732442528	-0.0003756450216317877	-0.002963860266206793	-0.003868821966442629	-0.003889114305976336	-5.6466148118377424e-05	-0.000817309266836361	-0.002695733881026169	-0.0031103437446988414	-0.002656434764815848	-0.005522195479288834	-0.0026376649522615006	-0.0027779609726448183	-0.001463050454121069	-0.004122727927465627	-0.0031649159790145525	-0.003181671258625093	-0.0030801343728502255	-0.002799228094507907	-0.003012898534422664	-0.003125680955810816	-0.0021932862733968065	-0.00278979366288295	-0.003065304316829866	-0.003065456940590864	-0.002697056767883718
TAC.ImmuneCells_to_EndothelialCells	-0.0031228624446267093	-0.0009370458732434321	-0.00037564502162891104	-0.00296386026620563	-0.0038688219664406646	-0.0038891143059748994	-5.6466148117436615e-05	-0.0008173092668378826	-0.0026957338810222995	-0.0031103437446971835	-0.002656434764812247	-0.005522195479287833	-0.00263766495225978	-0.002777960972643599	-0.0014630504541194697	-0.004122727927463938	-0.0031649159790127523	-0.0031816712586233025	-0.0030801343728487406	-0.0027992280945054304	-0.003012898534422082	-0.0031256809558090374	-0.0021932862733950627	-0.002789793662881393	-0.003065304316828199	-0.003065456940589153	-0.002697056767882665
TAC.ImmuneCells_to_EpithelialCells	0.055881827561135314	0.04743141664917724	0.08703548969620852	0.041366631363525974	0.06642622356081482	0.06388508931620938	0.07233470340690713	0.04090617007109412	0.0595017917198044	0.0711140569963531	0.0779525495491705	0.10909322543337982	0.0373011659229904	0.07212682607681326	0.04594009533291063	0.07635106373574141	0.06315796398280524	0.0692058667657059	0.07677553908000083	0.07386298242382149	0.0651324843137926	0.06947408110434633	0.059441355528612606	0.07348464104289955	0.069041063291533	0.06905231028126775	0.06054334639389005
TAC.ImmuneCells_to_Fibroblasts	-0.0031228624446337466	-0.0009370458732497352	-0.0003756450216365826	-0.002963860266212183	-0.0038688219664483126	-0.003889114305982008	-5.646614812448446e-05	-0.0008173092668399138	-0.002695733881030989	-0.0031103437447046528	-0.002656434764820902	-0.0055221954792940495	-0.0026376649522664476	-0.002777960972649732	-0.0014630504541258294	-0.004122727927471384	-0.0031649159790199844	-0.0031816712586305454	-0.0030801343728556643	-0.0027992280945135055	-0.0030128985344285257	-0.003125680955816465	-0.0021932862734029045	-0.0027897936628889126	-0.003065304316835544	-0.0030654569405965506	-0.002697056767889568
TAC.ImmuneCells_to_ImmuneCells	-0.00312286244462813	-0.0009370458732442528	-0.0003756450216317877	-0.002963860266206793	-0.003868821966442629	-0.003889114305976336	-5.6466148118377424e-05	-0.000817309266836361	-0.002695733881026169	-0.0031103437446988414	-0.002656434764815848	-0.005522195479288834	-0.0026376649522615006	-0.0027779609726448183	-0.001463050454121069	-0.004122727927465627	-0.0031649159790145525	-0.003181671258625093	-0.0030801343728502255	-0.002799228094507907	-0.003012898534422664	-0.003125680955810816	-0.0021932862733968065	-0.00278979366288295	-0.003065304316829866	-0.003065456940590864	-0.002697056767883718
TENASCIN.EpithelialCells_to_EndothelialCells	0.08401529792014718	0.02262761861699862	0.09283817969557177	0.09224497587324477	0.060597315034771365	0.0806325179358431	0.06719734169807723	-0.04431147284222221	0.02000232116421188	0.08101548751640131	0.10637548599105608	0.08229815671116204	0.08155099338059306	0.11202417391319487	0.08976511509824396	0.08151635915480565	0.07657914778001554	0.08834811503307159	0.0636683127050065	0.0745756897020483	0.09145131278496295	0.07872169653795744	0.08262840849703722	0.0769313271318882	0.07827181023081287	0.07831402774844434	0.07091006235155939
TENASCIN.EpithelialCells_to_EpithelialCells	0.11934083328597282	0.05551634291714664	0.12002252688259626	0.12186673594975844	0.10308847867544668	0.12131671637718086	0.11175122739896164	-0.015536483017381126	0.053376477082548474	0.12008401085915209	0.14105430220246137	0.11713356208924063	0.11891246082156132	0.14523870122062135	0.12520170086229504	0.12099823352376574	0.1112205450891483	0.13265068482949016	0.1043854310931878	0.11430830098030291	0.1264783765733088	0.1174660009129313	0.12197003016867146	0.11259062636419616	0.11712369428460222	0.11716596838122416	0.1097890928270296
TENASCIN.Fibroblasts_to_EndothelialCells	-0.12285499221158215	-0.13577795793087333	-0.08614141783047559	-0.1291130141863553	-0.12502750862483264	-0.1535186864452878	-0.14531888624793005	-0.08338633399024366	-0.09682374454994763	-0.13009156185885273	-0.11513631489133293	-0.11537880088850305	-0.17745425481797195	-0.12871684343024886	-0.10815604251679824	-0.12324784262897877	-0.12234187493609591	-0.11176542258858212	-0.12497048389265615	-0.1289598522899774	-0.12367007715485406	-0.1295817750233912	-0.1362239179581829	-0.13299445150694766	-0.1301700795203955	-0.1301511592154002	-0.11997100207989324
TENASCIN.Fibroblasts_to_EpithelialCells	-0.055582731781735284	-0.06539111224072665	-0.027540409014427353	-0.0835254067551607	-0.049029338717806126	-0.08039111153754526	-0.07511005053078483	-0.05346831765269298	-0.0397893403189884	-0.05832956512081106	-0.053185876804648174	-0.03808980947193994	-0.1205300661770953	-0.04747007075070075	-0.025262888954692697	-0.04453441262486451	-0.05382257211187046	-0.023643550023672796	-0.06263292116625784	-0.06223683136578315	-0.046262596260969166	-0.05693508356584467	-0.06766926721273207	-0.06306212876595452	-0.05767488011685354	-0.05763863350007484	-0.04898609872366606
TENASCIN.ImmuneCells_to_EndothelialCells	-0.012620165743201866	-0.011073851805700896	-0.008585850187709116	-0.014369201819179542	-0.01494253924710101	-0.014101315926238584	-0.009540532202868275	-0.011034343200485536	-0.009799268696607048	-0.013180662194662612	-0.010360028089949933	-0.013777763135476623	-0.01067066915219711	-0.013033385257145008	-0.010005459193240312	-0.013403069828847017	-0.014895748189353143	-0.01360039814584237	-0.012268325173202433	-0.01257810453129789	-0.013563369206248004	-0.013204703362402462	-0.013362467255952642	-0.01327542939532593	-0.013149951087186222	-0.013153593154006063	-0.011726318492821734
TENASCIN.ImmuneCells_to_EpithelialCells	0.06706030806433251	0.07360953746908797	0.05745742914384882	0.043703741284608716	0.0732605242149682	0.07773050028452948	0.07374312724900836	0.027742487251735157	0.055861665625931006	0.07216533319632558	0.062369652256356774	0.0764350527418009	0.06829871898626995	0.0814463339736285	0.08926492034769051	0.07887505210812094	0.0667891327769249	0.08663836168789998	0.06290680227883347	0.06744458603001159	0.0774115499745143	0.07324822751821795	0.06943595053701616	0.07092495602977926	0.07315808039601808	0.07317052016482477	0.07164935229224174
TGFb.EpithelialCells_to_EpithelialCells	-0.04408265189629697	-0.05602266268819752	-0.022855503427623998	-0.010121675122374038	-0.0400562402005892	-0.044533748998636845	-0.045319523707896575	0.003920194371276929	-0.06468798139548441	-0.04300231031378874	-0.0656364444244997	-0.03709175021831165	-0.029210084268173404	-0.023164389175466912	-0.07292048112965696	-0.04130463581394076	-0.05626573290052376	-0.038397354850125305	-0.027553535204690695	-0.0485038366642726	-0.04402198558642842	-0.04282177068627035	-0.04471224049014654	-0.014584967965630552	-0.04286570957130041	-0.04285468814518444	-0.03617207455031308
TGFb.EpithelialCells_to_Fibroblasts	-0.06143695953777864	-0.06701628854704247	-0.055096514225551854	-0.04003675647430501	-0.06746398314914409	-0.06435412103534864	-0.058767776485227276	-0.030553544000366556	-0.07224620503983492	-0.07185975431508881	-0.0794252834519473	-0.07561733565006998	-0.06389727578175787	-0.045405868623504805	-0.11281541188260777	-0.06951446451796206	-0.07078122806597753	-0.06927716274271067	-0.059877243819259525	-0.07507679441851399	-0.07306919589090843	-0.06906061716810735	-0.06926619709922895	-0.04758797946526784	-0.06910321695127614	-0.06910138547498106	-0.06779065644272327
TGFb.EpithelialCells_to_ImmuneCells	-0.09484297832137774	-0.11042432041382239	-0.07145013344350849	-0.050044465209004185	-0.08437784373484669	-0.09179391752785504	-0.0820762129366152	-0.04495322376328973	-0.08713975547797241	-0.09042417492744145	-0.10665282567937862	-0.07835822400843159	-0.05979558855244507	-0.07643570646430173	-0.11670898203376523	-0.08757118903070611	-0.1092686221645624	-0.06681235105478597	-0.07192647235276901	-0.0979083361113286	-0.10137900631918104	-0.08922065316123984	-0.09435207005040568	-0.05890458922760027	-0.08937170210833793	-0.08936969756026268	-0.08003260404501233
TGFb.Fibroblasts_to_EpithelialCells	-0.005569317259737763	-0.027318309453921257	-0.030807002878224084	0.009169091851871165	-0.007658923357454557	-0.023146365736385562	-0.007848536862938314	-0.03000986895316446	-0.05037395292813204	-0.009137316525202865	-0.021878443238975302	-0.008202444831904944	0.015166174263015713	0.007717174644101296	-0.012381561508682503	-0.0034567536037448006	-0.0015631941562440038	-0.008215285393740132	-0.007257337231175018	-0.003862691303766429	-0.007609876012361533	-0.010195508919590713	-0.013746244398210752	0.01852319885914902	-0.00977660810457013	-0.009755474537161501	-0.007272157485312781
TGFb.Fibroblasts_to_Fibroblasts	-0.012932360351654872	-0.0372856367204917	-0.054191467258601654	-0.003080359288979426	-0.02138813123174453	-0.03435160119267064	-0.011560623910219727	-0.0565450693502049	-0.05801101444197946	-0.024636954533892974	-0.028837538888837014	-0.03350105137011515	-0.010362993530959454	-0.0025724976588413686	-0.04250821680577848	-0.01782274939785294	-0.015126114477165194	-0.014248643036812786	-0.022115470278072636	-0.01786976180462412	-0.022909628876562983	-0.024266718132493963	-0.023088883001831192	0.004141680666531105	-0.02398758583130879	-0.023963867305379943	-0.02683874793071454
TGFb.Fibroblasts_to_ImmuneCells	-0.023268488149477805	-0.0475616433190491	-0.04998663796305502	-0.005705487910418323	-0.022618212273732424	-0.04135036486817728	-0.018216907246465276	-0.05776102520233604	-0.055904901945958145	-0.025011278864929116	-0.02935292877318517	-0.021954679615516955	0.009183241965587877	-0.01405649680844589	-0.025711228146392796	-0.018092131435255433	-0.019420960231708768	-0.013281343406667206	-0.024097505980988285	-0.01929812619174098	-0.02825168218467844	-0.02592273054694422	-0.030625661346017324	0.00533872119598391	-0.025414577245995502	-0.025390452285384835	-0.021079614391224705
TGFb.ImmuneCells_to_EpithelialCells	-0.035014169878986715	-0.04082345628272441	-0.023041229965064594	-0.011961999881652053	-0.029842060374290443	-0.04207746699446677	-0.03269196903551976	-0.016133427535846696	-0.0557515418743901	-0.02764682176410489	-0.06825573568709196	-0.016039961814219128	-0.03340855665982803	-0.027001969606796215	-0.023468434783345996	-0.02317040697233792	-0.04506910650153803	-0.00605876701115299	-0.01839895848423877	-0.027318021554784137	-0.02076369840398143	-0.030335176062815588	-0.023737490186642816	-0.010670950156951419	-0.03038968893458732	-0.030390223834764772	-0.030625859719031916
TGFb.ImmuneCells_to_Fibroblasts	-0.027990563669450012	-0.019155286215094238	-0.03528560642431158	-0.03121080393402442	-0.03993907983308722	-0.0455092267129509	-0.027638998048833997	-0.043262423165608646	-0.043495622237712125	-0.036828752407911176	-0.05118008943321165	-0.040007985854785266	-0.0506582997517753	-0.03334568567227381	-0.042975955263501606	-0.029946084879929537	-0.02475917947562007	-0.028390645626915425	-0.0420195329046207	-0.02869471467070149	-0.026577645229422735	-0.03701696330576735	-0.028774125875141634	-0.02360868844317629	-0.03645299307113561	-0.03645411404859937	-0.04105359579014627
TGFb.ImmuneCells_to_ImmuneCells	-0.08039251367309251	-0.07547740259104943	-0.0740255557312324	-0.06485157551128617	-0.07317574250552444	-0.08060351713522086	-0.05900295675593689	-0.055903987819487355	-0.06533840747779124	-0.07288848122439075	-0.10904131346006168	-0.0558562444672083	-0.04616203933498215	-0.0771470794362758	-0.03949628958096715	-0.06879037143399709	-0.06317809595347842	-0.06310904166099467	-0.07053989316740707	-0.07229729945134897	-0.07798084629651025	-0.07253791383213891	-0.0822015439097774	-0.06889148620049755	-0.07284064851935722	-0.07288022299559123	-0.07096962478095448
THBS.EndothelialCells_to_EndothelialCells	-0.0031228624446267093	-0.0009370458732434321	-0.00037564502162891104	-0.00296386026620563	-0.0038688219664406646	-0.0038891143059748994	-5.6466148117436615e-05	-0.0008173092668378826	-0.0026957338810222995	-0.0031103437446971835	-0.002656434764812247	-0.005522195479287833	-0.00263766495225978	-0.002777960972643599	-0.0014630504541194697	-0.004122727927463938	-0.0031649159790127523	-0.0031816712586233025	-0.0030801343728487406	-0.0027992280945054304	-0.003012898534422082	-0.0031256809558090374	-0.0021932862733950627	-0.002789793662881393	-0.003065304316828199	-0.003065456940589153	-0.002697056767882665
THBS.EndothelialCells_to_EpithelialCells	0.07316065400966174	0.0886829270284339	0.05990709003941895	0.03683031390733749	0.082043859828951	0.08265891320947588	0.07787748337058752	0.06817584939325533	0.07489564335782697	0.08087713233728762	0.0789419644114846	0.07834838605873809	0.07627401922258983	0.07267744765130033	0.0980619162246706	0.09154626630600095	0.0849507727000347	0.08585985728889155	0.06364550206218593	0.08162781721032618	0.08251745165409229	0.08152738896528072	0.07496609191259972	0.07455401890497007	0.08127559591760601	0.08128514981070148	0.07756050505385753
THBS.EndothelialCells_to_ImmuneCells	0.05640450362899697	0.04677412432209397	0.0371349081925549	0.049244931315391934	0.03513403181469019	0.04257305687478923	0.02676755552218615	0.05306672592981406	0.03469844573317855	0.04621788820651696	0.07447944522712749	0.04895326260336725	0.03597102116921647	0.06822533963366904	0.05146773578721007	0.05608248046918195	0.06324586651974981	0.009918534269940322	0.03323723199499869	0.03894324638390994	0.04697050917093182	0.04794522298986093	0.043221107910763834	0.0345686424676803	0.04742515391141533	0.04739954783757609	0.04433375458690967
THBS.EpithelialCells_to_EndothelialCells	-0.00312286244462813	-0.0009370458732442528	-0.0003756450216317877	-0.002963860266206793	-0.003868821966442629	-0.003889114305976336	-5.6466148118377424e-05	-0.000817309266836361	-0.002695733881026169	-0.0031103437446988414	-0.002656434764815848	-0.005522195479288834	-0.0026376649522615006	-0.0027779609726448183	-0.001463050454121069	-0.004122727927465627	-0.0031649159790145525	-0.003181671258625093	-0.0030801343728502255	-0.002799228094507907	-0.003012898534422664	-0.003125680955810816	-0.0021932862733968065	-0.00278979366288295	-0.003065304316829866	-0.003065456940590864	-0.002697056767883718
THBS.EpithelialCells_to_EpithelialCells	0.07316065400966111	0.08868292702843389	0.05990709003941785	0.036830313907337174	0.08204385982894977	0.08265891320947563	0.07787748337058707	0.068175849393255	0.07489564335782624	0.08087713233728713	0.07894196441148327	0.0783483860587382	0.07627401922259025	0.07267744765129955	0.0980619162246712	0.09154626630600043	0.0849507727000347	0.08585985728889009	0.06364550206218578	0.08162781721032551	0.08251745165409213	0.08152738896528022	0.07496609191259938	0.07455401890496971	0.08127559591760551	0.081285149810701	0.07756050505385725
THBS.EpithelialCells_to_ImmuneCells	0.056404503628998265	0.04677412432209581	0.03713490819255765	0.049244931315394674	0.035134031814692455	0.04257305687479126	0.026767555522188652	0.05306672592981324	0.034698445733181496	0.04621788820651905	0.07447944522712853	0.04895326260336937	0.035971021169218784	0.06822533963367064	0.051467735787211866	0.056082480469183585	0.06324586651975127	0.009918534269943274	0.033237231994999956	0.03894324638391186	0.04697050917093339	0.04794522298986295	0.043221107910766464	0.034568642467682056	0.04742515391141732	0.047399547837578083	0.04433375458691149
THBS.Fibroblasts_to_EndothelialCells	0.023991018533500153	0.031139107116723363	-0.0010582491363810027	0.037469758509266156	0.006581869233559012	0.02713710990092297	0.022720108003958323	0.08391007613783472	-0.03424489589540961	0.01516929773189559	0.004280186196931996	-0.007211887135873571	-0.023149045031114635	0.04233882942857558	-0.004680188339540733	0.02561936044717743	0.01909801250168814	0.01889390372134838	0.02356689959747112	0.008913062051199664	0.007669665116728756	0.016969972006971246	0.004163382093757475	0.018055393778327027	0.017323931258342862	0.017305615059999682	0.026399569573329267
THBS.Fibroblasts_to_EpithelialCells	0.047218056333112615	0.058728629334547235	0.02458171885552117	0.042177973187283946	0.03447297352892176	0.05130786269588123	0.04336351369497733	0.10859740932187599	-0.00867187935821341	0.04036713317012596	0.029146752312955878	0.020112027010333097	-0.010333235536388477	0.0642792178064582	0.023954699506447307	0.054251291063575464	0.04565638377298515	0.04666322926863683	0.04200215184465698	0.03358439113678102	0.03624092455586429	0.042147896783882345	0.025724491493326257	0.04083644535809813	0.042379549867729883	0.042369322482314765	0.051170037893897645
THBS.Fibroblasts_to_ImmuneCells	0.03834952577152333	0.040191405204197304	0.01310713961404609	0.04521997918324075	0.015685583154072483	0.03373728191290977	0.022953517354006518	0.09375803955290224	-0.02033914239485084	0.025686405749307403	0.026157800583683735	0.008246939477551554	-0.017589711791051798	0.05849106397207972	0.007369281038857737	0.03895997588180875	0.03637768670994585	0.014224822826949738	0.02725381507384335	0.016834350509146518	0.0213184723170626	0.02781268706253993	0.01432474876007785	0.0233635428937715	0.02795149558151322	0.027929133376331947	0.03598719791064324
THBS.ImmuneCells_to_EndothelialCells	-0.05229260644380898	-0.05117423473078598	-0.04041718784294131	-0.048660177773833656	-0.05213863409660552	-0.048088108810041455	-0.04148039075393468	-0.03293758141482501	-0.04828402165312535	-0.05332472354240635	-0.08854718267822272	-0.05141555754137278	-0.0379430954819973	-0.04366145585872833	-0.030848561822168444	-0.05405459948789599	-0.04579319607032534	-0.05996613203031718	-0.044801559471068196	-0.05665950506861575	-0.05761243087864294	-0.05162239210291485	-0.05932561720906966	-0.0592213351258933	-0.05250918961714815	-0.052553377957636885	-0.05549139454586729
THBS.ImmuneCells_to_EpithelialCells	-0.035776045388398854	-0.024918884551801936	-0.0260724072458483	-0.04341849524676232	-0.032864794489156864	-0.028517583948097093	-0.021839641388346608	-0.008011233669327596	-0.025740997274397527	-0.034408495309517874	-0.07580073231622755	-0.030672423435119747	-0.020617229976470863	-0.027543641098217875	-0.008855532480476491	-0.03145093069549529	-0.02570798199598947	-0.03310426915746151	-0.032308787053822806	-0.03877844996916581	-0.03725545576686276	-0.0320617181986946	-0.041809536870008567	-0.04271883037292513	-0.03307738005265571	-0.033128233132821136	-0.03849689151311657
THBS.ImmuneCells_to_ImmuneCells	-0.02778676239389341	-0.02614251886323771	-0.023718716795996964	-0.026027908125298864	-0.03629563009972552	-0.02922115782697949	-0.02779200959332574	-0.006193606652617315	-0.02822201513934462	-0.032677234681021135	-0.062092164949440275	-0.02794810139480228	-0.024706972976803503	-0.015916248755632016	-0.012900507307863636	-0.02968164221349735	-0.01974308817616124	-0.047803597260471696	-0.03083789891902219	-0.03930434469557567	-0.03479783659289369	-0.030335203622715787	-0.03801895369998551	-0.04255375473720492	-0.03132262026208521	-0.03137454274685736	-0.03584543293186772
THY1.Fibroblasts_to_EndothelialCells	-0.026637140992708263	-0.03368442633564412	-0.04971954023234839	0.0013490142508156904	-0.01027707205375408	-0.013835015485968459	0.014391481631195403	-0.03320659005116456	0.013732117685613686	-0.017408660901419216	-0.005007308639294764	-0.02665839746354403	0.0037177382443312305	-0.033338460031533526	-0.026423829761661573	-0.017445054443075834	-0.010487498246598729	-0.0021369930104032926	-0.021091778695074538	-0.02137215373483669	-0.023737052957199203	-0.015861140198550693	-0.015648537494225852	-0.02369271728362162	-0.016047685420052787	-0.016051544999605392	-0.016959301037459986
THY1.Fibroblasts_to_ImmuneCells	-0.00438898543602151	-0.023707058511122172	-0.03448456487727003	0.02774399289366477	0.00424339766231932	0.008290415191242087	0.03418971211188538	-0.020321274258763723	0.030578584284983522	0.004811231001473462	0.014204714475872734	-0.004097280241586102	0.019864089924595933	-0.015487663593213758	0.0012094183486422872	-0.0012142217677423726	0.02054615275716369	0.02236103201388236	-0.009705869063606279	0.002233769978482442	-0.0021744480661121048	0.0047138715770582255	0.007495931124832747	-0.009233256673355547	0.0046941666366130536	0.004695518660223904	0.0033773120006846177
